,stop_code,stop_name,agency_name,line_number,arrival_time
8006,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,15:59:59
8041,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,16:14:59
8046,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,16:29:59
8037,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,16:44:59
8016,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,16:59:59
7997,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,17:14:59
8047,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,17:29:59
7991,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,17:44:59
8023,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,17:59:59
8042,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,18:14:59
8011,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,18:29:59
8038,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,18:44:59
8048,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,18:59:59
8040,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,19:14:59
8007,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,19:29:59
8012,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,19:44:59
8001,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,19:59:59
8026,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,20:14:59
8024,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,20:29:59
7992,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,20:44:59
8013,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,20:59:59
7995,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,21:14:59
8014,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,21:29:59
8025,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,21:49:59
7993,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,22:09:59
8049,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,22:29:59
8050,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,22:49:59
8015,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,23:09:59
7994,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2,23:29:59
2480,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,06:37:16
2426,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,07:07:16
2483,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,07:37:16
2474,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,07:47:16
2471,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,08:17:16
2504,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,08:37:16
2411,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,08:57:16
2444,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,09:17:16
2492,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,09:37:16
2441,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,10:07:16
2501,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,10:37:16
2414,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,11:07:16
2498,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,11:37:16
2447,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,12:07:16
2495,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,12:37:16
2423,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,13:07:16
2486,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,13:37:16
2468,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,14:07:16
2489,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,14:37:16
2450,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,15:07:16
2507,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,15:37:16
2462,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,16:07:16
2477,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,16:37:16
2417,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,17:07:16
2435,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,17:37:16
2453,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,18:07:16
2438,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,18:37:16
2432,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,19:07:16
2459,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,19:37:16
2408,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,20:07:16
2420,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,20:37:16
2429,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,21:07:16
2456,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,21:37:16
2465,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,20,22:37:16
3842,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,21,06:50:59
3845,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,21,07:50:59
3854,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,21,10:00:59
3848,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,21,12:00:59
3857,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,21,13:30:59
3851,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,21,15:30:59
3839,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,21,17:40:59
3860,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,21,20:30:59
6798,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,00:18:59
6795,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,00:38:59
6801,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,00:58:59
6507,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,06:23:59
6792,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,06:38:59
6456,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,06:53:59
6450,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,07:08:59
6609,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,07:23:59
6783,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,07:38:59
6642,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,07:53:59
6528,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,08:08:59
6480,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,08:23:59
6789,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,08:38:59
6537,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,08:53:59
6603,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,09:08:59
6459,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,09:23:59
6780,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,09:38:59
6540,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,09:53:59
6471,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,10:08:59
6558,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,10:23:59
6786,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,10:38:59
6474,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,10:53:59
6636,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,11:08:59
6633,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,11:23:59
6519,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,11:38:59
6549,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,11:53:59
6435,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,12:08:59
6462,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,12:20:59
6645,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,12:32:59
6612,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,12:44:59
6561,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,12:56:59
6582,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,13:08:59
6483,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,13:20:59
6486,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,13:32:59
6615,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,13:44:59
6618,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,13:56:59
6552,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,14:08:59
6585,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,14:20:59
6648,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,14:32:59
6588,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,14:44:59
6543,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,14:56:59
6438,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,15:08:59
6516,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,15:18:59
6441,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,15:28:59
6447,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,15:38:59
6522,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,15:48:59
6579,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,15:58:59
6531,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,16:08:59
6621,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,16:20:59
6591,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,16:32:59
6510,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,16:44:59
6564,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,16:56:59
6453,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,17:08:59
6465,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,17:20:59
6489,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,17:32:59
6567,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,17:44:59
6492,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,17:56:59
6639,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,18:08:59
6624,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,18:20:59
6513,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,18:32:59
6570,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,18:44:59
6651,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,18:56:59
6444,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,19:08:59
6468,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,19:20:59
6594,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,19:32:59
6597,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,19:44:59
6546,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,19:56:59
6630,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,20:08:59
6573,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,20:20:59
6600,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,20:32:59
6627,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,20:44:59
6576,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,20:56:59
6477,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,21:08:59
6525,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,21:23:59
6432,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,21:38:59
6504,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,21:53:59
6606,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,22:08:59
6498,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,22:28:59
6555,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,22:48:59
6534,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,23:08:59
6501,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,23:28:59
6495,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,25,23:48:59
9289,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,06:40:40
9277,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,07:25:40
9280,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,08:50:40
9307,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,10:20:40
9292,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,10:50:40
9283,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,12:20:40
9286,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,13:50:40
9334,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,14:50:40
9298,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,17:20:40
9301,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,18:50:40
9295,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,20:50:40
9328,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,21:50:40
9304,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,250,23:50:40
9550,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,252,07:28:59
9544,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,252,08:58:59
9547,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,252,11:28:59
9553,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,252,15:08:59
9556,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,252,17:58:59
9541,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,252,22:28:59
9577,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,253,08:10:59
9571,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,253,10:10:59
9565,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,253,13:25:59
9568,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,253,16:50:59
9574,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,253,18:55:59
9595,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,253,21:40:59
9442,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,254,07:50:59
9445,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,254,08:50:59
9463,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,254,11:35:59
9448,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,254,15:05:59
9457,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,254,17:05:59
9466,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,254,18:50:59
9451,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,254,20:20:59
9460,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,254,22:05:59
9472,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,254,23:05:59
9454,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,254,25:05:59
1526,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,26,07:03:48
1529,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,26,10:28:48
1523,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,26,15:08:48
1535,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,26,17:38:48
1538,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,26,20:08:48
1532,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,26,23:28:48
1236,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,262,07:51:54
1233,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,262,09:51:54
1239,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,262,11:51:54
3672,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,05:42:18
3684,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,06:17:18
3654,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,06:37:18
3687,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,06:57:18
3675,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,07:17:18
3657,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,07:37:18
3690,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,07:57:18
3663,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,08:17:18
3651,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,08:37:18
3681,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,09:07:18
3648,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,09:37:18
3666,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,10:07:18
3669,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,10:37:18
3660,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,11:37:18
3678,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,12:37:18
3693,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,13:37:18
1715,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,14:41:59
1712,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,15:41:59
1736,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,16:41:59
1718,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,17:41:59
1721,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,18:41:59
1727,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,19:41:59
1724,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,20:41:59
1733,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,21:41:59
1730,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,28,22:41:59
9114,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2א,13:44:59
9113,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,2א,14:29:59
3751,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,06:24:51
1217,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,06:54:56
3775,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,07:24:51
3700,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,07:44:51
3736,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,08:04:51
3766,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,08:24:51
3715,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,08:54:51
3763,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,09:24:51
3745,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,09:54:51
3754,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,10:24:51
3757,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,11:24:51
3778,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,12:24:51
3739,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,12:54:51
3760,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,13:24:51
3712,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,13:54:51
3769,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,14:24:51
3724,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,14:54:51
3772,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,15:24:51
3730,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,15:54:51
3733,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,16:24:51
3742,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,16:54:51
3727,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,17:24:51
3703,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,17:54:51
3709,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,18:24:51
3748,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,19:24:51
3718,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,20:24:51
3706,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,21:24:51
3721,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,30,22:24:51
1369,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,322,12:03:36
1381,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,322,13:18:36
1375,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,322,15:18:36
1372,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,322,16:33:36
1378,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,322,17:33:36
53,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,10:41:08
56,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,11:26:08
59,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,12:11:08
80,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,12:56:08
128,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,13:31:08
131,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,14:01:08
86,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,14:31:08
68,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,15:01:08
71,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,15:31:08
74,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,16:01:08
89,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,16:31:08
62,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,17:01:08
92,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,17:31:08
95,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,18:01:08
65,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,18:35:08
50,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,19:11:08
83,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,20:11:08
77,11601,תחנת רכבת/שדרות דוד בן גוריון,דן בדרום,332,21:11:08
6820,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,06:47:33
6804,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,07:17:33
6821,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,07:37:33
6814,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,07:57:33
6807,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,08:17:33
6823,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,08:37:33
6805,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,08:57:33
6816,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,09:17:33
6815,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,09:37:33
6806,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,09:57:33
6828,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,10:17:33
6822,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,10:37:33
6808,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,10:57:33
6811,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,11:17:33
6824,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,11:37:33
6825,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,11:57:33
6819,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,12:17:33
6818,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,12:37:33
6809,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,12:57:33
6812,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,13:17:33
6826,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,13:37:33
6810,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,13:57:33
6813,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,14:17:33
6829,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,14:37:33
6827,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,14:57:33
6817,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,15:17:33
6845,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,15:32:33
6843,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,15:47:33
6839,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,16:07:33
6842,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,16:27:33
6831,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,16:47:33
6838,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,17:07:33
6847,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,17:27:33
6846,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,17:47:33
6844,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,18:07:33
6836,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,18:27:33
6832,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,18:47:33
